CONTEXT,ID,TEXT
traveler:PRISON_GUARD3,I will drop off money at your home instead.,我把钱放你家里吧。
traveler:PRISON_GUARD3,Every other night.,每隔两晚。
traveler:PRISON_GUARD_PAYOUT,What is going on?,事情进展的怎么样了？
traveler:PRISON_GUARD_PAYOUT,I am getting nothing because of you.,因为你，我什么都没做成。
traveler:PRISON_GUARD_PAYOUT,Detain more people and we will both benefit.,抓住更多的人，那样我们会得到更多的奖励。
traveler:PRISON_GUARD_PAYOUT,Good morning.,早上好。
traveler:PRISON_GUARD_PAYOUT,You are not detaining enough people.,你抓的人不够。
traveler:PRISON_GUARD_PAYOUT,I have nothing to give you.,我什么都给不了你。
traveler:PRISON_GUARD_PAYOUT,Detain more to share part of my bonus.,抓更多的人，这样才能分得我的奖励。
traveler:PRISON_GUARD_PAYOUT,"Bonus is good, they pay ok.",奖励还不错，他们付的钱也差不多。
traveler:PRISON_GUARD_PAYOUT,It is not much though.,还不够呢。
traveler:PRISON_GUARD_PAYOUT,Maybe you detain more people and we do better.,或许你能抓更多的人，我们会做得更好。
traveler:PRISON_GUARD_PAYOUT,@This is not enough.,@这还不够。
traveler:PRISON_GUARD_PAYOUT,"Yes, I know.",是的，我知道。
traveler:PRISON_GUARD_PAYOUT,My wife sick now. Neighbor spreads the flu.,我的妻子现在病了，是邻居传染的流感。
traveler:PRISON_GUARD_PAYOUT,This is what is left after medicine.,这就是买完药之后剩下的了。
traveler:PRISON_GUARD_PAYOUT,I give you rest next time.,下次再给你其他的。
traveler:PRISON_GUARD_PAYOUT,Maybe you detain more people to make it easier.,可能你为了让情况好一些拘留更多的人。
traveler:PRISON_GUARD_PAYOUT,Here is your cut.,这是你的钱。
traveler:PRISON_GUARD_PAYOUT,@There is more from last time.,@比上次剩下的少多了。
traveler:PRISON_GUARD_PAYOUT,This is all I have now but soon I make up rest.,我现在总共就这么多但我会很快补上剩下的。
traveler:PRISON_GUARD_PAYOUT,Again it is a little short.,而且真的有点少。
traveler:PRISON_GUARD_PAYOUT,Keep detaining and I pay you back soon.,继续拘留人，我会很快给你钱的。
traveler:PRISON_GUARD_BOMB,What is going on?,发生了什么事？
traveler:PRISON_GUARD_BOMB,Oh. Hah.,噢，哈。
traveler:PRISON_GUARD_BOMB,What is this amateur shit?,这个东西是什么的？
traveler:PRISON_GUARD_BOMB,@Should we evacuate?,@我们要撤了吗?
traveler:PRISON_GUARD_BOMB,For that little thing? No of course not.,就为了那个小东西？当然不用了。
traveler:PRISON_GUARD_BOMB,Just disable it. Open the cover.,把它毁了就行，打开盖子。
traveler:PRISON_GUARD_BOMB,Stupid fucking terrorist.,该死的恐怖分子。
traveler:PRISON_GUARD_BOMB,Could not even add a display.,甚至都不会装装样子。
traveler:PRISON_GUARD_BOMB,@What should I do now?,@我现在应该做些什么？
traveler:PRISON_GUARD_BOMB,This is poorest bomb I ever see. A simple mind created this.,这种炸弹简直是我所见过最低级的。设计它的人绝对头脑简单。
traveler:PRISON_GUARD_BOMB,Just cut the wires in order.,快点按顺序把线子切断。
traveler:PRISON_GUARD_BOMB,"Ok, all done. Back to work.",好了，搞定。回去工作。
traveler:PRISON_GUARD_BOMB,@We should close the checkpoint.,@我们应该关闭检查站。
traveler:PRISON_GUARD_BOMB,Bullshit. I need to earn money today.,放屁。我今天还得挣钱呢。
traveler:PRISON_GUARD_BOMB,Give bomb to me.,把炸弹给我。
traveler:PRISON_GUARD_BOMB,I sell materials and give you cut.,我把材料卖了，钱给你。
traveler:PRISON_GUARD_BOMB,What a piece of shit.,简直是块垃圾。
traveler:PRISON_GUARD_BOMB,I doubt it is even worth much.,我怀疑它值不了多少钱。
traveler:PRISON_GUARD_BOMB,Call the next immigrant.,把下个移民叫进来。
traveler:TIME_BOMBER,DEATH TO ARSTOTZKA!,阿什托兹卡去死!
traveler:BOSS_REPORTCITATIONS,You have received no citations.,你没有得到任何嘉奖。
traveler:BOSS_REPORTCITATIONS,You have received one citation.,你得到一个嘉奖。
traveler:BOSS_REPORTCITATIONS,You have received ${Game/NumCitations} citations.,你得到 ${Game/NumCitations} 嘉奖。
traveler:BOSS0,So.~,那么。~
traveler:BOSS0,You are inspector here.~,你是这儿的检查员。~
traveler:BOSS0,That makes you my responsibility.~,那样你就归我管。~
traveler:BOSS0,You make Arstotzka proud.~,你使阿什托兹卡感到骄傲。~
traveler:BOSS0,Hang it on wall here.,将它挂在墙上。
traveler:BOSS0,I return in 10 days.~,我在10天内回来。~
traveler:BOSS0,Maintain your diligence.,保持勤奋。
traveler:BOSS0,Glory to Arstotzka.,荣耀属于阿什托兹卡。
traveler:BOSS0,Perhaps it was mistake to rely on lottery.,或许依靠运气是一种错误。
traveler:BOSS0,Let this motivate you.~,让这些来激励你。~
traveler:BOSS0,Do not embarrass me.,不要为难我。
traveler:BOSS0,It makes me look like fool to trust lottery.~,相信运气让我看起来很傻。~
traveler:BOSS0,Let this motivate you to improve.~,让这些激励你提高。~
traveler:BOSS0,Do not embarrass me further.,不要再让我为难。
traveler:BOSS1,It is too early to come all the way out here.,太早了以致无法实现。
traveler:BOSS1,The smell at this checkpoint makes me sick.,这个检查点的味道让我感到恶心。
traveler:BOSS1,Where is plaque I gave you?,我给你的牌子在哪?
traveler:BOSS1,Why is it not on wall?,它为什么不在墙上？
traveler:BOSS1,What is other shit hanging here?,这里挂着的其他东西是什么?
traveler:BOSS1,These walls are for official plaques only.,这些墙是用来挂正式牌子的。
traveler:BOSS1,Your pay will be docked for violation.,你将因为违规而停发工资。
traveler:BOSS1,@It will not happen again.,@这不会再发生了。
traveler:BOSS1,At least you are performing well.,至少你表现得很好。
traveler:BOSS1,Continue this honorable service.,继续这种尊贵的服务。
traveler:BOSS1,At least your performance is not terrible.,至少你的表现不差。
traveler:BOSS1,Do not slip further.,不要再下滑了。
traveler:BOSS1,And your performance is terrible.,而且你的表演真糟糕。
traveler:BOSS1,Maybe you have forgotten what your job is.,可能你已经忘了你的工作是什么了。
traveler:BOSS1,There are many more who can take your place.,很多人都能取代你。
traveler:BOSS1,Now.,现在。
traveler:BOSS1,I have old friend coming through.,我有老朋友过来。
traveler:BOSS1,Approve her entry.,允许她进来。
traveler:BOSS1,She is Shae Piersovska.~,她是Shae Piersovska。~
traveler:BOSS1,I do not want to hear of any trouble to her.,我不想听到她有任何麻烦。
traveler:BOSS1,Glory to Arstotzka.,荣耀属于阿什托兹卡。
traveler:BOSS2,You little bastard.~,你这个小混蛋。~
traveler:BOSS2,Shae thinks I am powerless fool now.,Shae认为我现在是个没权力的蠢蛋。
traveler:BOSS2,It was made very clear to let her through.,已经说得很清楚了让她通过。
traveler:BOSS2,Now I must think about the consequences for you.~,现在我必须为你考虑后果。~
traveler:BOSS2,Maybe this place not so bad.,也许这个地方还不算太糟。
traveler:BOSS2,"With everything going on, checkpoint visit is nice break.~",在百忙之中来视察一次检查点是很好的休息。~
traveler:BOSS2,You still do not hang the plaques.,你依然没有挂上牌匾。
traveler:BOSS2,Why do you not hang both plaques?,你为什么不把两个牌匾都挂上？
traveler:BOSS2,But again you have unauthorized items on wall.,但是你的私人物品又一次出现在了墙上。
traveler:BOSS2,I warned before.~,"我以前就警告过。~	"
traveler:BOSS2,But what is other shit hanging here?,但是这是什么鬼东西挂在这儿？
traveler:BOSS2,These walls are for official plaques only.,这些墙上只允许挂上官方的牌匾。
traveler:BOSS2,Your pay will be docked for violation.,因违观你的报酬将被削减。
traveler:BOSS2,@It will not happen again.,@再也不会发生了。
traveler:BOSS2,There are no more plaques.,不会再有牌匾了。
traveler:BOSS_BUDDY,How is Dimitri?,Dimitri怎么样了？
traveler:BOSS_BUDDY,I hear he runs checkpoint now.,我听说他正管理着边检站。
traveler:BOSS_BUDDY,It looks like somewhere he would fit in.,听上去正适合他。
traveler:BOSS_BUDDY,I bet he is still terrible boss.,我打赌他仍然是个糟糕的老大。
traveler:BOSS_BUDDY,"You know, Dimitri asked me to come.",你知道的，Dimitri邀请我来的。
traveler:BOSS_BUDDY,Said I would get through.,曾说过我应该通过。
traveler:BOSS_BUDDY,But I guess he is not so much in control.,我猜他脑子不是太清醒。
traveler:BOSS_BUDDY,I hope Dimitri tires more easily now.,希望Dimitri现在能长进些。
traveler:BOSS_BUDDY,I do not want to stay long in Arstotzka.,我不想长时间呆在阿什托兹卡。
traveler:BOSS_BUDDY,"Ah, I would not do that.",嗯，我不会那么做的。
traveler:BOSS_BUDDY,Dimitri is not forgiving person.,Dimitri不是一个宽宏大量的人。
traveler:BOSS_BUDDY,I am no fool.,我不傻好吗。
traveler:BOSS_BUDDY,"This is inconvenience, but I am not worried for myself.",这不太方便，但是我一点也不担心我自己。
traveler:BOSS_BUDDY,Tell Dimitri I said hello.,代我向Dimitri问好。
traveler:BOSS_ANGRY,You worthless urchin.~,一文不值的穷光蛋一个~
traveler:BOSS_ANGRY,I had to pull many strings to get Shae out.,我要用绳子把Shae给弄出来。
traveler:BOSS_ANGRY,It was made very clear to let her through.~,很明显要放她走~
traveler:BOSS_ANGRY,My patience with you has run out.~,我对你没有耐心了~
traveler:KID_KILLER0,Look at it.~,看。~
traveler:KID_KILLER0,Simon Wens took her from me.~,Simon Wens 从我手上把她弄走了。~
traveler:KID_KILLER0,I follow him for many weeks.,我都跟踪他好几周了。
traveler:KID_KILLER0,I know he comes here soon.~,我知道他一会儿会来这里。~
traveler:KID_KILLER0,"It is big favor I ask, but is important.",帮帮这个大忙，这很重要。
traveler:KID_KILLER0,Let him through if you see him.,如果你看见他，先放他走。
traveler:KID_KILLER0,But take his passport first.~,不过要扣下他的护照。~
traveler:KID_KILLER0,I come back.,我会回来。
traveler:KID_KILLER0,You give me his passport and I track him down.~,你给我他的护照，我去跟踪他。
traveler:KID_KILLER0,I make him suffer like he did to Julia.~,我要像他对Julia所做的那样对他报仇。
traveler:KID_KILLER1,What the fuck!,该死！
traveler:KID_KILLER2,Did you see him?,你看见他了？
traveler:KID_KILLER2,Give his passport to me.,把他的护照给我。
traveler:KID_KILLER2,Hmmm.~,嗯~
traveler:KID_KILLER2,I know this city.,我熟悉这座城市。
traveler:KID_KILLER2,He will be easily found.,他很快就能被找到。
traveler:KID_KILLER2,Let me through.,让我走。
traveler:KID_KILLER2,Thank you.,非常感谢。
traveler:KID_KILLER2,"Now please, give back my daughter's photo.",现在，请把我女儿的照片还回来。
traveler:KID_KILLER2,I show it to him while he suffers.,我要在他被折磨的时候给他看。
traveler:KID_KILLER2,You heartless scum.,你这无情的混蛋。
traveler:KID_KILLER2,Give back my daughter's photo.,把我女儿的照片还来。
traveler:KID_KILLER2,My Julia.~,我的Julia~
traveler:KID_KILLER2,Read the news tomorrow.,看看明天的新闻。
traveler:KID_KILLER2,She was just little girl.,她还是一个小女孩而已。
traveler:KID_KILLER2,@I do not know what you are talking about.,@我不知道你在说什么。
traveler:KID_KILLER2,Damnit.,可恶。
traveler:KID_KILLER2,She was just a little girl.,她还是一个小女孩而已。
traveler:KID_KILLER2,@Yes. He has been arrested.,@对，他被拘捕了。
traveler:KID_KILLER2,What? I asked you to let him pass.,什么？我不是叫你他通过的吗？
traveler:KID_KILLER2,There will be no true justice now.,他将再也不会受到真正的制裁。
traveler:KID_KILLER2,@Yes. He ran off.,@对，他逃走了。
traveler:KID_KILLER2,Ran off? Which way?,逃走了？逃去哪里？
traveler:KID_KILLER2,@I do not know. Back into Kolechia.,@我不知道。也许回科洛奇亚了吧。
traveler:KID_KILLER2,Damn it.,可恶。
traveler:KID_KILLER2,@I have no photos.,@我没有什么照片。
traveler:KID_KILLER2,Heartless bastard.,没有人性的混蛋。
traveler:RESISTER,No.,不。
traveler:RESISTER,I am not leaving.,我不离开。
traveler:RESISTER,@You are delaying the line.,@你在拖延时间。
traveler:RESISTER,I refuse!,我拒绝！
traveler:RESISTER,You fools better to not touch me.,你这些笨蛋别碰我。
traveler:RESISTER,I will explode like wild tiger.,我会大发雷霆。
traveler:RESISTER,I have every right to enter Arstotzka.,我有权进入阿什托兹卡。
traveler:RESISTER,You think I am joking but tiger does not joke.,你或许觉得我在说笑，但老虎是不会说笑的。
traveler:RESISTER,Let me through!,让我过去！
traveler:JOURNALIST_FIRST,I write report on conditions in Arstotzka.,我会写一份阿什托兹卡的报道。
traveler:JOURNALIST_FIRST,As long as it takes.,会有人看到的。
traveler:JOURNALIST_FIRST,@You are missing required papers.,@你没有所需要的许可证。
traveler:JOURNALIST_FIRST,I am journalist.,我是记者
traveler:JOURNALIST_FIRST,You have my pass there.,你拿了我的护照
traveler:JOURNALIST_FIRST,This is outrage!,这叫愤怒
traveler:JOURNALIST_FIRST,Why am I denied?,为什么我被拒绝
traveler:JOURNALIST_FIRST,@Your press pass is worthless for entry.,@你的护照是无效的。
traveler:JOURNALIST_FIRST,This is violation of rights.,这是侵犯合法权利。
traveler:JOURNALIST_FIRST,I will not lay down for your corrupt abuses.,我不会屈服于你的公报私仇。
traveler:JOURNALIST_FIRST,Expect to read about this!,期待你能读到它！
traveler:JOURNALIST_FIRST,You are slowest inspector I have ever seen.,你是我见过的最迟缓的检查员。
traveler:JOURNALIST_FIRST,No wonder Arstotzka is screwed.,难怪阿什托兹卡那么糟。
traveler:JOURNALIST,I cover big story.,我有个天大的秘密。
traveler:JOURNALIST,I cannot say.,我不能说
traveler:JOURNALIST,"Maybe few days, maybe few weeks.",也许几天，也许几周。
traveler:JOURNALIST,@You are missing required papers.,@你缺少必要的文件
traveler:JOURNALIST,I am reporter and have right to enter.,我是记者，我有权利进入。
traveler:JOURNALIST,Give me visa stamp.,给我签证。
traveler:JOURNALIST,@This pass means nothing.,@这个护照是无效的。
traveler:JOURNALIST,Fascist!,法西斯！
traveler:JOURNALIST,Such inefficiency is stunning.,效率低得让人吃惊。
traveler:FAMILIAR_FACE,Hey I know you.,嘿，我知道你。
